"shipping_id","order_id","shipping_provider","delay_days"
13471,4532,"fedex",4
13475,16023,"fedex",5
13477,1891,"fedex",4
13479,18117,"fedex",5
13481,11653,"fedex",5
13484,13313,"fedex",5
13486,13314,"fedex",4
13487,3211,"fedex",4
13489,7768,"fedex",4
13491,12739,"fedex",5
13492,20272,"fedex",5
13494,739,"fedex",4
13497,3676,"fedex",4
13498,7129,"fedex",5
13501,20114,"fedex",5
13502,7486,"fedex",5
13507,6233,"fedex",5
13514,3235,"fedex",5
13516,9447,"fedex",5
13518,9763,"fedex",5
13520,10259,"fedex",5
13522,18873,"fedex",4
13526,4368,"fedex",4
13528,16953,"fedex",4
13530,17618,"fedex",4
13531,9669,"fedex",5
13532,20799,"fedex",4
13533,13281,"fedex",4
13535,2412,"fedex",4
13537,11700,"fedex",5
13539,8264,"fedex",5
13540,1330,"fedex",4
13541,6060,"fedex",4
13542,18809,"fedex",4
13546,3223,"fedex",5
13548,9007,"fedex",5
13549,19061,"fedex",5
13550,17010,"fedex",5
13552,21475,"fedex",5
13556,21584,"fedex",5
13557,8247,"fedex",4
13558,21081,"fedex",5
13561,11014,"fedex",4
13564,1835,"fedex",4
13565,18003,"fedex",5
13566,3292,"fedex",5
13567,2330,"fedex",4
13571,12531,"fedex",4
13573,9408,"fedex",5
13577,7146,"fedex",4
13579,17887,"fedex",5
13582,6591,"fedex",5
13583,5572,"fedex",4
13587,13858,"fedex",4
13588,15690,"fedex",5
13593,11921,"fedex",4
13595,10367,"fedex",5
13596,11733,"fedex",4
13599,16651,"fedex",5
13600,12172,"fedex",5
13601,1842,"fedex",5
13602,18837,"fedex",5
13603,11164,"fedex",4
13604,3781,"fedex",5
13605,10188,"fedex",4
13609,5408,"fedex",5
13618,9043,"fedex",4
13619,15723,"fedex",4
13620,17131,"fedex",4
13624,19548,"fedex",4
13631,13079,"fedex",4
13633,42,"fedex",5
13635,11408,"fedex",5
13641,9003,"fedex",5
13644,16652,"fedex",5
13650,11454,"fedex",5
13652,14230,"fedex",4
13653,18092,"fedex",4
13654,17043,"fedex",5
13657,2376,"fedex",5
13659,2623,"fedex",4
13660,6381,"fedex",5
13664,7541,"fedex",5
13666,7500,"fedex",5
13667,16398,"fedex",5
13668,16657,"fedex",4
13675,4581,"fedex",4
13677,5770,"fedex",5
13679,5954,"fedex",5
13684,10965,"fedex",5
13686,3400,"fedex",5
13687,10090,"fedex",5
13689,20894,"fedex",5
13690,362,"fedex",5
13691,4263,"fedex",4
13692,14935,"fedex",4
13695,1658,"fedex",5
13696,17998,"fedex",5
13700,17368,"fedex",5
13702,8898,"fedex",5
13705,2736,"fedex",5
13710,20605,"fedex",5
13712,7377,"fedex",4
13713,17931,"fedex",5
13714,11686,"fedex",5
13716,6511,"fedex",4
13717,7868,"fedex",4
13719,6548,"fedex",4
13724,6017,"fedex",4
13726,5406,"fedex",5
13729,21553,"fedex",5
13731,1482,"fedex",4
13734,15777,"fedex",4
13740,912,"fedex",5
13742,19025,"fedex",5
13744,20636,"fedex",5
13748,5748,"fedex",4
13750,13740,"fedex",4
13753,6988,"fedex",5
13757,13200,"fedex",4
13759,10753,"fedex",4
13762,11295,"fedex",5
13768,15091,"fedex",5
13770,14851,"fedex",4
13777,17512,"fedex",5
13778,1097,"fedex",5
13783,18114,"fedex",5
13785,20216,"fedex",4
13786,16682,"fedex",4
13787,20793,"fedex",5
13793,13463,"fedex",4
13794,11013,"fedex",5
13796,16310,"fedex",4
13799,1708,"fedex",5
13801,9296,"fedex",5
13803,6541,"fedex",5
13804,5529,"fedex",5
13812,5995,"fedex",4
13814,3999,"fedex",4
13816,1711,"fedex",5
13819,7875,"fedex",4
13820,21345,"fedex",5
13824,21421,"fedex",5
13826,4742,"fedex",5
13828,9594,"fedex",4
13829,5196,"fedex",5
13830,8088,"fedex",4
13832,1613,"fedex",5
13833,16845,"fedex",5
13836,18222,"fedex",4
13837,10962,"fedex",4
13843,6899,"fedex",5
13844,12087,"fedex",5
13845,18375,"fedex",5
13846,20929,"fedex",5
13848,18975,"fedex",5
13850,6962,"fedex",5
13853,18621,"fedex",4
13854,16563,"fedex",5
13859,12235,"fedex",4
13860,10249,"fedex",4
13863,12851,"fedex",5
13865,16941,"fedex",5
13868,15120,"fedex",4
13872,937,"fedex",5
13874,9173,"fedex",4
13877,4227,"fedex",4
13878,18689,"fedex",5
13879,4156,"fedex",5
13881,4428,"fedex",4
13883,20820,"fedex",5
13884,20437,"fedex",5
13891,20378,"fedex",5
13893,2063,"fedex",4
13895,20557,"fedex",4
13903,5168,"fedex",4
13906,6338,"fedex",5
13909,784,"fedex",4
13911,19475,"fedex",5
13912,1749,"fedex",4
13916,12746,"fedex",5
13918,21171,"fedex",5
13922,2215,"fedex",5
13927,16070,"fedex",5
13929,11313,"fedex",5
13931,1528,"fedex",5
13934,8607,"fedex",5
13936,11218,"fedex",4
13940,11241,"fedex",4
13941,16233,"fedex",4
13942,15296,"fedex",5
13943,15320,"fedex",4
13945,11585,"fedex",5
13946,13898,"fedex",4
13949,376,"fedex",5
13954,6125,"fedex",5
13958,8256,"fedex",4
13959,19429,"fedex",5
13961,11673,"fedex",5
13963,17715,"fedex",4
13969,8806,"fedex",4
13970,13616,"fedex",4
13972,14595,"fedex",4
13973,13806,"fedex",4
13976,14914,"fedex",4
13982,13044,"fedex",5
13983,20243,"fedex",5
13985,12771,"fedex",4
13986,13128,"fedex",4
13989,4034,"fedex",4
13992,17028,"fedex",5
13994,16006,"fedex",5
13997,5237,"fedex",4
13998,11344,"fedex",4
14002,17092,"fedex",5
14003,3325,"fedex",5
14005,14623,"fedex",5
14006,16690,"fedex",4
14007,12896,"fedex",4
14014,21009,"fedex",5
14015,21117,"fedex",4
14016,21399,"fedex",5
14018,6374,"fedex",5
14024,15653,"fedex",4
14025,20689,"fedex",5
14029,8286,"fedex",4
14032,294,"fedex",4
14035,15919,"fedex",4
14036,16949,"fedex",4
14038,14578,"fedex",5
14039,2387,"fedex",5
14044,10290,"fedex",4
14045,2542,"fedex",5
14050,10913,"fedex",4
14051,12605,"fedex",4
14053,10289,"fedex",5
14060,16279,"fedex",4
14065,9287,"fedex",5
14068,649,"fedex",5
14069,20134,"fedex",5
14072,8087,"fedex",5
14075,5738,"fedex",4
14077,3579,"fedex",5
14081,19765,"fedex",5
14084,12005,"fedex",4
14085,2025,"fedex",4
14086,710,"fedex",5
14089,19613,"fedex",5
14092,18483,"fedex",4
14100,1202,"fedex",4
14101,13597,"fedex",4
14103,12284,"fedex",4
14105,17546,"fedex",4
14106,9989,"fedex",4
14107,409,"fedex",4
14108,9545,"fedex",4
14109,5563,"fedex",4
14112,1497,"fedex",5
14114,6645,"fedex",4
14115,11719,"fedex",4
14119,2292,"fedex",5
14121,16124,"fedex",4
14122,4944,"fedex",5
14123,19305,"fedex",4
14124,6804,"fedex",4
14127,36,"fedex",4
14128,11342,"fedex",5
14129,3834,"fedex",4
14132,12744,"fedex",5
14133,4246,"fedex",5
14134,8184,"fedex",5
14136,16284,"fedex",4
14151,13878,"fedex",5
14155,12911,"fedex",4
14157,6262,"fedex",5
14159,10208,"fedex",4
14165,19823,"fedex",5
14168,13849,"fedex",5
14169,993,"fedex",5
14170,14968,"fedex",5
14173,2588,"fedex",5
14176,6280,"fedex",4
14179,3903,"fedex",4
14180,6668,"fedex",4
14182,11763,"fedex",5
14183,19336,"fedex",4
14184,14889,"fedex",4
14185,867,"fedex",4
14186,13880,"fedex",4
14197,18061,"fedex",4
14200,4806,"fedex",4
14201,5040,"fedex",5
14202,7663,"fedex",4
14203,9820,"fedex",4
14204,8537,"fedex",5
14205,16718,"fedex",4
14206,5503,"fedex",4
14210,21322,"fedex",4
14211,21080,"fedex",4
14212,21041,"fedex",5
14214,21326,"fedex",4
14215,14639,"fedex",5
14218,7028,"fedex",4
14226,9071,"fedex",5
14227,4795,"fedex",4
14230,17882,"fedex",5
14231,14518,"fedex",5
14232,7009,"fedex",5
14233,12203,"fedex",4
14235,639,"fedex",4
14239,13627,"fedex",5
14240,19431,"fedex",4
14242,8386,"fedex",4
14243,8049,"fedex",4
14244,7896,"fedex",5
14247,14732,"fedex",4
14250,2530,"fedex",4
14251,20866,"fedex",5
14254,24,"fedex",4
14255,12637,"fedex",4
14256,12047,"fedex",5
14260,11765,"fedex",5
14261,7489,"fedex",4
14264,19693,"fedex",5
14265,2208,"fedex",4
14266,15980,"fedex",4
14271,19,"fedex",5
14273,8685,"fedex",5
14274,13253,"fedex",5
14275,2782,"fedex",5
14277,20567,"fedex",5
14278,8993,"fedex",5
14285,10109,"fedex",5
14286,16058,"fedex",5
14288,1641,"fedex",5
14290,13989,"fedex",4
14292,7830,"fedex",5
14295,400,"fedex",5
14298,5750,"fedex",4
14300,20995,"fedex",4
14301,21132,"fedex",5
14304,13383,"fedex",5
14306,7019,"fedex",5
14309,17300,"fedex",5
14310,1742,"fedex",4
14311,2642,"fedex",5
14314,20574,"fedex",5
14316,8352,"fedex",4
14323,16303,"fedex",4
14327,15534,"fedex",5
14328,17061,"fedex",5
14330,15004,"fedex",4
14334,4803,"fedex",5
14335,2207,"fedex",4
14337,5838,"fedex",4
14339,7210,"fedex",4
14340,19704,"fedex",4
14341,13256,"fedex",4
14342,16136,"fedex",4
14343,14018,"fedex",4
14347,19734,"fedex",4
14351,1128,"dhl",5
14355,18188,"dhl",4
14357,2113,"dhl",5
14359,2294,"dhl",5
14362,20594,"dhl",4
14363,20413,"dhl",5
14369,19229,"dhl",4
14370,14019,"dhl",4
14371,6540,"dhl",5
14372,6598,"dhl",5
14373,1924,"dhl",5
14374,13957,"dhl",5
14375,12346,"dhl",4
14379,10302,"dhl",5
14380,3592,"dhl",5
14383,14811,"dhl",5
14384,9726,"dhl",4
14385,21417,"dhl",4
14388,14814,"dhl",5
14390,4188,"dhl",4
14392,696,"dhl",4
14394,18780,"dhl",5
14396,12117,"dhl",4
14399,16125,"dhl",5
14401,2109,"dhl",5
14402,10721,"dhl",4
14406,9019,"dhl",4
14407,9642,"dhl",5
14408,2189,"dhl",5
14413,15933,"dhl",4
14415,2090,"dhl",4
14417,14228,"dhl",4
14419,14884,"dhl",5
14420,16162,"dhl",5
14421,20590,"dhl",5
14425,14114,"dhl",5
14426,637,"dhl",4
14428,9846,"dhl",4
14429,15797,"dhl",5
14435,3661,"dhl",5
14439,7011,"dhl",5
14447,17027,"dhl",4
14449,16292,"dhl",5
14451,4327,"dhl",5
14453,9068,"dhl",5
14457,8956,"dhl",4
14461,12526,"dhl",4
14463,2764,"dhl",5
14464,8621,"dhl",5
14465,21190,"dhl",4
14467,3564,"dhl",4
14468,6887,"dhl",4
14475,20258,"dhl",4
14477,9134,"dhl",5
14481,2855,"dhl",5
14484,11525,"dhl",5
14486,372,"dhl",4
14490,15679,"dhl",5
14494,16752,"dhl",5
14498,12575,"dhl",4
14499,4848,"dhl",4
14500,19405,"dhl",5
14502,3559,"dhl",5
14503,15194,"dhl",5
14504,11552,"dhl",5
14507,2603,"dhl",5
14510,9751,"dhl",5
14511,4040,"dhl",4
14517,14238,"dhl",4
14519,1609,"dhl",4
14523,10826,"dhl",4
14525,14237,"dhl",5
14530,15552,"dhl",5
14537,2043,"dhl",5
14540,4886,"dhl",5
14541,10307,"dhl",5
14544,14924,"dhl",5
14547,11399,"dhl",4
14551,14855,"dhl",4
14555,8927,"dhl",4
14556,15112,"dhl",5
14558,10026,"dhl",4
14559,680,"dhl",5
14561,10206,"dhl",5
14566,12126,"dhl",5
14569,4001,"dhl",4
14570,5994,"dhl",4
14572,4107,"dhl",4
14573,6277,"dhl",4
14580,21329,"dhl",5
14581,3666,"dhl",4
14584,11663,"dhl",4
14585,13182,"dhl",5
14587,8605,"dhl",4
14589,9650,"dhl",4
14592,16795,"dhl",5
14596,8499,"dhl",4
14597,18198,"dhl",5
14601,19218,"dhl",4
14605,12590,"dhl",4
14607,9903,"dhl",5
14611,11417,"dhl",5
14616,18728,"dhl",5
14617,13098,"dhl",5
14626,11956,"dhl",4
14628,10930,"dhl",4
14632,5450,"dhl",5
14634,16073,"dhl",4
14636,930,"dhl",4
14640,20077,"dhl",5
14644,20934,"dhl",4
14646,13425,"dhl",5
14648,9266,"dhl",4
14650,8293,"dhl",5
14651,1556,"dhl",4
14652,8579,"dhl",5
14655,11056,"dhl",4
14658,16410,"dhl",5
14660,18347,"dhl",5
14665,3076,"dhl",4
14667,13723,"dhl",5
14668,10284,"dhl",5
14677,17522,"dhl",5
14680,20010,"dhl",4
14685,5139,"dhl",5
14686,4318,"dhl",4
14691,14555,"dhl",4
14692,12450,"dhl",4
14695,11549,"dhl",5
14696,11947,"dhl",5
14697,20020,"dhl",4
14698,19865,"dhl",4
14699,17710,"dhl",4
14701,9917,"dhl",4
14702,1052,"dhl",5
14703,19117,"dhl",5
14704,8935,"dhl",5
14709,6746,"dhl",4
14710,2556,"dhl",5
14711,3055,"dhl",4
14712,13264,"dhl",5
14713,14261,"dhl",5
14714,6714,"dhl",4
14716,4441,"dhl",4
14717,12734,"dhl",4
14718,9708,"dhl",5
14719,10665,"dhl",4
14722,9736,"dhl",5
14725,18614,"dhl",4
14733,3769,"dhl",4
14735,4007,"dhl",5
14736,4059,"dhl",5
14737,5402,"dhl",4
14739,6486,"dhl",5
14740,3263,"dhl",4
14742,9126,"dhl",5
14743,19499,"dhl",4
14746,5170,"dhl",5
14748,11260,"dhl",4
14750,7435,"dhl",4
14752,5210,"dhl",5
14753,10002,"dhl",4
14754,10159,"dhl",4
14755,3748,"dhl",5
14761,8220,"dhl",4
14765,13148,"dhl",5
14777,19189,"dhl",4
14779,11510,"dhl",5
14782,14206,"dhl",5
14784,17111,"dhl",4
14785,8295,"dhl",5
14786,5465,"dhl",4
14787,2466,"dhl",5
14790,765,"dhl",4
14791,15562,"dhl",4
14795,17679,"dhl",4
14797,2128,"dhl",4
14798,13647,"dhl",4
14803,19847,"dhl",5
14805,15095,"dhl",4
14806,6662,"dhl",4
14809,20180,"dhl",4
14810,20056,"dhl",4
14811,16868,"dhl",4
14813,15274,"dhl",4
14823,17598,"dhl",4
14826,16915,"dhl",4
14827,17177,"dhl",5
14828,19906,"dhl",5
14832,15545,"dhl",5
14833,19565,"dhl",4
14840,3050,"dhl",5
14841,10450,"dhl",5
14843,1865,"dhl",5
14845,2275,"dhl",4
14846,1574,"dhl",4
14847,3657,"dhl",4
14848,1688,"dhl",4
14851,7438,"dhl",5
14860,21130,"dhl",4
14861,21448,"dhl",4
14867,12496,"dhl",5
14870,20591,"dhl",5
14880,5761,"dhl",5
14881,13921,"dhl",4
14884,17242,"dhl",5
14886,1562,"dhl",5
14888,5621,"dhl",5
14890,7185,"dhl",5
14900,14028,"dhl",5
14903,3273,"dhl",4
14904,3383,"dhl",5
14905,11551,"dhl",5
14919,19477,"dhl",5
14920,1589,"dhl",5
14923,12301,"dhl",4
14924,6100,"dhl",5
14925,3626,"dhl",5
14926,20151,"dhl",4
14929,19084,"dhl",4
14930,12395,"dhl",5
14931,12371,"dhl",4
14932,12941,"dhl",5
14933,17396,"dhl",4
14935,17644,"dhl",4
14938,4405,"dhl",4
14939,4632,"dhl",4
14941,6304,"dhl",5
14942,12768,"dhl",5
14943,9704,"dhl",4
14946,10143,"dhl",5
14951,4670,"dhl",5
14953,9586,"dhl",5
14954,10998,"dhl",4
14958,20974,"dhl",4
14963,11232,"dhl",4
14969,11744,"dhl",4
14974,20598,"dhl",5
14975,1936,"dhl",4
14976,19769,"dhl",4
14977,19054,"dhl",5
14980,5860,"dhl",4
14981,5046,"dhl",4
14982,11338,"dhl",4
14984,9245,"dhl",5
14987,19115,"dhl",5
14989,6333,"dhl",5
14991,3067,"dhl",4
14992,17678,"dhl",4
15004,13838,"dhl",4
15006,15420,"dhl",4
15008,97,"dhl",5
15009,12535,"dhl",4
15010,12677,"dhl",4
15011,377,"dhl",4
15015,14576,"dhl",5
15023,16369,"dhl",5
15025,11201,"dhl",4
15026,19447,"dhl",5
15027,17226,"dhl",5
15028,8098,"dhl",4
15033,1563,"dhl",5
15034,4342,"dhl",5
15035,2978,"dhl",4
15039,14389,"dhl",4
15041,14081,"dhl",4
15042,9454,"dhl",5
15053,16631,"dhl",4
15054,3389,"dhl",5
15056,3409,"dhl",4
15057,9377,"dhl",5
15062,4560,"dhl",5
15063,84,"dhl",5
15065,5906,"dhl",5
15072,6596,"dhl",5
15074,18637,"dhl",4
15075,5116,"dhl",5
15077,12189,"dhl",5
15081,12926,"dhl",4
15085,10423,"dhl",5
15087,18801,"dhl",4
15088,17149,"dhl",5
15090,19854,"dhl",4
15094,16729,"dhl",5
15095,18876,"dhl",4
15097,8849,"dhl",5
15098,19099,"dhl",5
15099,4389,"dhl",5
15101,12614,"dhl",5
15104,3244,"dhl",4
15110,1048,"dhl",5
15111,2954,"dhl",4
15116,17816,"dhl",4
15131,2218,"dhl",5
15133,19687,"dhl",4
15136,18869,"dhl",5
15138,1219,"dhl",4
15142,11748,"dhl",5
15143,2670,"dhl",5
15145,21615,"dhl",4
15147,21234,"dhl",4
15148,21002,"dhl",5
15149,4182,"dhl",5
15150,8907,"dhl",4
15155,10692,"dhl",5
15156,2735,"dhl",4
15158,20371,"dhl",4
15159,8082,"dhl",4
15160,18546,"dhl",5
15163,15480,"dhl",4
15169,10069,"dhl",5
15173,20492,"dhl",4
15175,6772,"dhl",5
15177,9814,"dhl",4
15178,3198,"dhl",5
15179,5404,"dhl",4
15181,12197,"dhl",4
15182,16810,"dhl",5
15185,7634,"dhl",5
15186,18767,"dhl",4
15187,14816,"dhl",5
15189,18216,"dhl",5
15193,2893,"dhl",5
15194,15853,"dhl",5
15196,18631,"dhl",4
15201,20508,"dhl",5
15204,13132,"dhl",4
15206,19395,"dhl",4
15207,7593,"dhl",5
15212,6178,"dhl",4
15214,17479,"dhl",4
15215,20610,"dhl",5
15216,16450,"dhl",5
15217,11223,"dhl",5
15224,8772,"dhl",4
15225,11077,"dhl",4
15229,16455,"dhl",4
15230,20089,"dhl",4
15231,11325,"dhl",5
15232,14007,"dhl",4
15233,14864,"dhl",4
15235,7166,"dhl",4
15236,13163,"dhl",5
15237,9033,"dhl",5
15240,11394,"dhl",4
15241,12948,"dhl",5
15244,5138,"dhl",4
15245,1675,"dhl",4
15246,7039,"dhl",5
15251,21183,"dhl",4
15257,12716,"dhl",5
15259,14871,"dhl",4
15260,16989,"dhl",4
15261,14882,"dhl",5
15266,20672,"dhl",4
15270,6771,"dhl",4
15272,14016,"dhl",4
15274,16183,"dhl",5
15278,10410,"dhl",4
15279,14470,"dhl",5
15281,7655,"dhl",5
15291,9655,"dhl",4
15293,3801,"dhl",4
15295,19485,"dhl",4
15296,2087,"dhl",5
15300,20184,"dhl",5
15302,2110,"dhl",4
15304,7114,"dhl",5
15305,11438,"dhl",4
15306,4652,"dhl",4
15309,6106,"dhl",5
15310,10252,"dhl",5
15312,18065,"dhl",4
15314,10029,"dhl",4
15316,2240,"dhl",4
15318,16842,"dhl",4
15319,11215,"dhl",5
15321,17914,"dhl",5
15323,1404,"dhl",4
15325,12159,"dhl",4
15332,882,"dhl",4
15338,7819,"dhl",5
15339,15972,"dhl",4
15340,1844,"dhl",4
15342,11120,"dhl",4
15344,17831,"dhl",4
15351,14361,"dhl",5
15352,3933,"dhl",5
15353,7914,"dhl",5
15354,4101,"dhl",5
15357,21112,"dhl",4
15359,4049,"dhl",4
15361,4330,"dhl",5
15364,17119,"dhl",5
15366,10225,"dhl",4
15367,15624,"dhl",4
15369,20656,"dhl",4
15371,13260,"dhl",4
15373,9893,"dhl",4
15380,9677,"dhl",4
15381,8224,"dhl",5
15384,8889,"dhl",4
15385,1721,"dhl",5
15388,19135,"dhl",5
15389,13019,"dhl",4
15394,15613,"dhl",5
15395,9163,"dhl",5
15396,18875,"dhl",4
15402,10365,"dhl",5
15405,2017,"dhl",5
15407,7243,"dhl",5
15408,6689,"dhl",4
15413,14040,"dhl",4
15417,5883,"dhl",4
15418,9949,"dhl",4
15421,7599,"dhl",4
15423,16871,"dhl",4
15425,20601,"dhl",5
15427,4065,"dhl",5
15428,4834,"dhl",4
15433,12566,"dhl",5
15439,7669,"dhl",5
15445,17348,"dhl",4
15447,4606,"dhl",4
15450,1782,"dhl",4
15453,20690,"dhl",5
15458,14824,"dhl",5
15460,11003,"dhl",4
15461,2393,"dhl",4
15468,4218,"dhl",5
15474,11840,"dhl",4
15478,15902,"dhl",5
15479,9209,"dhl",4
15480,7971,"dhl",5
15481,8194,"dhl",5
15484,17259,"dhl",4
15486,11453,"dhl",5
15487,20452,"dhl",5
15490,15973,"dhl",4
15491,18504,"dhl",4
15492,15365,"dhl",5
15493,19271,"dhl",4
15500,20476,"dhl",5
15501,14692,"dhl",5
15502,13020,"dhl",5
15503,5857,"dhl",5
15504,6346,"dhl",4
15505,4674,"dhl",4
15508,20399,"dhl",4
15512,4616,"dhl",5
15513,5624,"dhl",4
15514,20663,"dhl",4
15520,5241,"dhl",4
15522,7872,"dhl",4
15523,18321,"dhl",4
15525,13037,"dhl",4
15526,6048,"dhl",4
15528,13203,"dhl",5
15530,18213,"dhl",5
15531,14277,"dhl",5
15533,3224,"dhl",4
15534,10830,"dhl",4
15536,9639,"dhl",5
15537,6269,"dhl",4
15541,21128,"dhl",4
15542,16836,"dhl",4
15546,13455,"dhl",5
15547,13637,"dhl",5
15549,13661,"dhl",5
15555,3177,"dhl",4
15556,14632,"dhl",5
15557,244,"dhl",4
15563,20224,"dhl",4
15564,7789,"dhl",5
15567,19650,"dhl",5
15571,7694,"dhl",5
15572,3379,"dhl",5
15574,4289,"dhl",4
15577,5911,"dhl",5
15581,3631,"dhl",5
15582,16584,"dhl",5
15584,7413,"dhl",5
15587,20350,"dhl",5
15594,14799,"dhl",4
15595,4387,"dhl",4
15597,5892,"dhl",5
15599,16504,"dhl",5
15600,11210,"dhl",5
15601,383,"dhl",5
15604,7090,"dhl",4
15605,14280,"dhl",5
15606,13029,"dhl",4
15607,14910,"dhl",5
15608,12827,"dhl",5
15609,19270,"dhl",5
15611,824,"dhl",4
15613,11435,"dhl",5
15617,20136,"dhl",5
15618,13499,"dhl",4
15620,15252,"dhl",4
15622,4799,"dhl",4
15625,2916,"dhl",4
15630,5032,"dhl",5
15637,1304,"dhl",4
15640,2428,"dhl",4
15643,16226,"dhl",4
15645,4840,"dhl",4
15646,16370,"dhl",5
15649,21091,"dhl",4
15653,18211,"dhl",4
15658,11867,"dhl",5
15659,7191,"dhl",5
15660,14046,"dhl",5
15661,16976,"dhl",5
15664,11355,"dhl",4
15668,19111,"dhl",4
15673,4360,"dhl",4
15674,1918,"dhl",5
15683,9994,"dhl",5
15685,13866,"dhl",5
15687,20536,"dhl",4
15688,18588,"dhl",4
15689,12798,"dhl",4
15690,16604,"dhl",5
15691,20263,"dhl",4
15693,8948,"dhl",4
15694,12849,"dhl",4
15695,13999,"dhl",5
15700,17554,"dhl",4
15702,8232,"dhl",5
15705,1341,"dhl",5
15706,17765,"dhl",5
15710,11419,"dhl",4
15712,5133,"dhl",4
15713,13358,"dhl",5
15714,13784,"dhl",5
15715,18819,"dhl",5
15717,5937,"dhl",5
15726,674,"dhl",4
15728,12038,"dhl",5
15729,8024,"dhl",5
15730,14885,"dhl",5
15734,926,"dhl",4
15736,260,"dhl",4
15744,344,"dhl",5
15747,21558,"dhl",4
15748,9157,"dhl",4
15752,1663,"dhl",4
15754,17433,"dhl",4
15755,11538,"dhl",4
15758,3922,"dhl",5
15760,19652,"dhl",5
15762,8981,"dhl",4
15770,1785,"dhl",4
15774,1138,"dhl",4
15777,8663,"dhl",4
15778,12874,"dhl",4
15779,16443,"dhl",4
15781,932,"dhl",4
15782,3621,"dhl",4
15788,13890,"dhl",4
15789,13452,"dhl",5
15796,19495,"dhl",4
15797,15804,"dhl",4
15799,12600,"dhl",4
15800,671,"dhl",5
15801,5054,"dhl",5
15802,5400,"dhl",4
15803,13140,"dhl",4
15806,17828,"dhl",5
15808,20045,"dhl",4
15811,14402,"dhl",4
15813,11905,"dhl",4
15814,8827,"dhl",4
15821,5967,"dhl",5
15834,5683,"dhl",4
15835,20980,"dhl",5
15840,7315,"dhl",4
15841,1779,"dhl",4
15842,10459,"dhl",5
15848,9220,"dhl",4
15849,12141,"dhl",5
15856,9618,"dhl",5
15857,5261,"dhl",5
15858,7173,"dhl",5
15862,11914,"dhl",4
15863,20904,"dhl",5
15865,10572,"dhl",4
15866,12548,"dhl",4
15870,20489,"dhl",4
15873,8942,"dhl",5
15874,12009,"dhl",4
15879,2706,"dhl",4
15881,1159,"dhl",4
15882,3295,"dhl",4
15883,3847,"dhl",4
15885,16919,"dhl",4
15888,19990,"dhl",4
15889,15941,"dhl",5
15893,1646,"dhl",4
15894,4997,"dhl",5
15896,18307,"dhl",4
15898,3132,"dhl",5
15899,8519,"dhl",4
15902,3376,"dhl",5
15904,7401,"dhl",5
15905,13117,"dhl",5
15908,12136,"dhl",5
15909,4234,"dhl",4
15916,21207,"dhl",4
15918,12668,"dhl",4
15922,3248,"dhl",5
15923,1991,"dhl",4
15924,9628,"dhl",4
15925,5352,"dhl",4
15926,5413,"dhl",5
15928,10924,"dhl",5
15929,2156,"dhl",4
15930,14774,"dhl",4
15932,20589,"dhl",4
15933,10393,"dhl",4
15934,10875,"dhl",5
15937,15711,"dhl",4
15938,16468,"dhl",4
15939,13204,"dhl",4
15941,20779,"dhl",4
15943,2312,"dhl",4
15947,6508,"dhl",5
15948,6288,"dhl",5
15949,12778,"dhl",5
15951,18009,"dhl",5
15952,16360,"dhl",5
15953,7941,"dhl",4
15954,7995,"dhl",4
15957,7815,"dhl",5
15963,2203,"dhl",4
15964,8900,"dhl",4
15967,15906,"dhl",4
15968,6851,"dhl",5
15972,14612,"dhl",4
15974,10234,"dhl",4
15975,7637,"dhl",5
15979,9183,"dhl",5
15980,6140,"dhl",4
15984,832,"dhl",4
15990,5592,"dhl",4
15991,14380,"dhl",4
15994,11497,"dhl",4
15995,16393,"dhl",4
15997,10608,"dhl",5
15998,9000,"dhl",5
15999,13155,"dhl",5
16003,12326,"dhl",5
16006,19908,"dhl",5
16007,6240,"dhl",4
16010,10424,"dhl",4
16012,12968,"dhl",5
16014,9213,"dhl",4
16017,8210,"dhl",4
16020,9757,"dhl",5
16024,6884,"dhl",5
16028,21284,"dhl",5
16033,18119,"dhl",5
16035,935,"dhl",5
16040,14156,"dhl",5
16043,10609,"dhl",4
16044,8992,"dhl",5
16045,11133,"dhl",5
16048,12969,"dhl",5
16058,10660,"dhl",5
16062,12076,"dhl",4
16065,6479,"dhl",4
16067,18021,"dhl",4
16068,10585,"dhl",4
16069,15326,"dhl",4
16070,10845,"dhl",4
16071,11185,"dhl",4
16073,27,"dhl",4
16074,9798,"dhl",4
16076,18208,"dhl",5
16077,19780,"dhl",5
16081,20351,"dhl",5
16082,10261,"dhl",5
16084,17909,"dhl",4
16085,19096,"dhl",5
16087,188,"dhl",5
16090,47,"dhl",5
16097,10363,"dhl",4
16098,1339,"dhl",5
16103,10133,"dhl",4
16108,7137,"dhl",4
16110,6245,"dhl",5
16111,11459,"dhl",4
16114,13795,"dhl",5
16116,17653,"dhl",4
16119,7202,"dhl",4
16125,5807,"dhl",5
16126,12674,"dhl",5
16127,21389,"dhl",4
16131,21033,"dhl",4
16132,4109,"dhl",5
16134,9796,"dhl",5
16139,5878,"dhl",5
16140,11822,"dhl",4
16142,20395,"dhl",4
16148,1435,"dhl",4
16153,12191,"dhl",4
16155,13850,"dhl",4
16156,9776,"dhl",4
16172,12453,"dhl",4
16173,20644,"dhl",4
16175,3691,"dhl",4
16181,14200,"dhl",5
16182,14186,"dhl",5
16183,8790,"dhl",4
16184,2135,"dhl",4
16187,1323,"dhl",4
